x(m),y(m),z(m),Serving_PCI,Serving_RSRP(dBm),Serving_SINR(dB),Detected_PCI,Detected_RSRP(dBm),Detected_SINR(dB)
-724.0,1511.38,400,3,-83.81,5.49,,,
136.73,1513.17,400,1,-84.19,7.38,,,
-1733.88,1513.62,400,28,-77.41,18.05,,,
-1231.14,1516.97,400,28,-78.22,6.59,,,
277.52,1518.09,400,28,-87.26,7.5,,,
-223.05,1519.17,400,28,-83.26,8.19,,,
1277.39,1523.51,400,8,-85.88,6.26,,,
126.09,1523.81,400,1,-84.58,5.67,,,
776.08,1525.04,400,3,-85.18,9.0,,,
-723.96,1526.24,400,3,-84.13,3.01,,,
-1733.91,1528.5,400,28,-77.76,17.4,,,
-1231.12,1531.89,400,28,-77.29,8.0,,,
277.51,1532.97,400,28,-87.3,5.72,,,
-223.03,1534.11,400,28,-82.72,8.29,,,
115.46,1534.42,400,1,-83.72,5.56,,,
1277.43,1538.4,400,8,-85.66,6.21,,,
776.12,1539.95,400,3,-86.61,6.25,,,
-723.91,1541.1,400,3,-83.36,3.77,,,
-1733.88,1543.43,400,28,-75.72,20.14,,,
104.84,1544.98,400,1,-84.32,6.33,,,
-1231.11,1546.78,400,28,-76.29,7.69,,,
277.51,1547.86,400,28,-87.11,6.37,,,
-223.02,1549.1,400,28,-82.83,8.44,,,
1277.45,1553.31,400,8,-85.23,6.13,,,
776.11,1554.9,400,3,-87.43,5.5,,,
94.27,1555.54,400,1,-84.91,5.77,,,
-723.87,1556.0,400,28,-86.2,2.91,,,
-1733.87,1558.39,400,28,-75.61,18.09,,,
-1231.09,1561.7,400,28,-75.59,8.9,,,
277.55,1562.79,400,28,-86.36,7.13,,,
-223.01,1564.09,400,28,-83.26,9.17,,,
83.73,1566.11,400,1,-84.7,5.22,,,
1277.45,1568.24,400,8,-84.79,7.38,,,
776.05,1569.9,400,2,-87.09,5.65,,,
-723.86,1570.91,400,28,-85.27,2.17,,,
-1733.85,1573.33,400,28,-75.54,19.72,,,
-1231.05,1576.59,400,28,-76.18,8.42,,,
73.13,1576.68,400,1,-85.22,5.9,,,
277.58,1577.74,400,28,-86.62,5.99,,,
-223.0,1579.02,400,28,-83.34,8.52,,,
1277.45,1583.18,400,8,-85.0,5.75,,,
776.01,1584.87,400,3,-87.47,3.61,,,
-723.84,1585.81,400,3,-84.88,1.75,,,
62.54,1587.23,400,1,-83.43,6.61,,,
-1733.83,1588.25,400,28,-74.38,21.46,,,
-1231.03,1591.48,400,28,-76.47,8.98,,,
277.59,1592.65,400,28,-87.36,6.55,,,
-222.97,1593.87,400,28,-82.77,6.55,,,
51.94,1597.81,400,1,-84.06,7.09,,,
1277.47,1598.1,400,2,-86.0,10.32,,,
776.0,1599.8,400,2,-86.65,5.59,,,
-723.82,1600.71,400,3,-84.11,3.35,,,
-1733.83,1603.13,400,28,-72.68,22.85,,,
-1231.01,1606.34,400,28,-76.08,8.98,,,
277.6,1607.53,400,28,-85.48,7.98,,,
41.36,1608.38,400,1,-84.41,6.72,,,
-222.94,1608.72,400,28,-83.75,6.09,,,
1277.49,1613.01,400,2,-85.97,5.74,,,
776.05,1614.73,400,2,-86.51,6.01,,,
-723.81,1615.61,400,28,-85.02,1.93,,,
-1733.83,1618.0,400,28,-73.15,23.09,,,
30.76,1618.94,400,1,-84.93,5.28,,,
-1230.96,1621.19,400,28,-77.25,8.77,,,
277.6,1622.4,400,28,-86.66,5.22,,,
1277.53,1627.94,400,2,-83.47,8.34,,,
-213.99,1628.6,400,7,-79.25,9.8,,,
20.14,1629.47,400,1,-84.31,4.76,,,
-213.72,1629.57,400,7,-80.08,8.83,,,
776.12,1629.65,400,3,-85.75,5.69,,,
-723.82,1630.49,400,28,-83.0,4.42,,,
-213.68,1630.62,400,7,-79.25,11.38,,,
-213.16,1632.17,400,28,-84.63,3.14,,,
-1733.87,1632.9,400,28,-72.0,23.29,,,
-212.56,1634.98,400,28,-83.94,4.09,,,
-212.79,1635.74,400,7,-79.22,11.38,,,
-1230.94,1636.06,400,28,-76.13,9.15,,,
277.6,1637.27,400,28,-88.11,6.33,,,
-212.0,1637.75,400,28,-84.25,4.73,,,
-222.82,1639.2,400,28,-83.36,5.51,,,
9.56,1640.03,400,7,-84.69,6.48,,,
-211.46,1640.47,400,28,-85.13,4.67,,,
1277.58,1642.87,400,2,-83.94,9.46,,,
-210.97,1643.13,400,28,-85.54,3.69,,,
-211.42,1643.33,400,7,-81.52,8.96,,,
776.16,1644.56,400,13,-85.87,7.26,,,
-723.84,1645.38,400,28,-83.93,5.52,,,
-210.48,1645.8,400,28,-84.98,3.75,,,
-1733.91,1647.83,400,28,-71.45,21.69,,,
-209.97,1648.49,400,28,-84.76,5.91,,,
-1.02,1650.6,400,7,-83.84,5.95,,,
-210.08,1650.86,400,28,-83.65,4.41,,,
-1230.93,1650.97,400,28,-75.63,10.69,,,
-209.45,1651.22,400,28,-84.83,4.42,,,
277.61,1652.15,400,28,-85.57,8.03,,,
-208.94,1653.98,400,28,-85.93,3.5,,,
-222.79,1655.17,400,28,-84.36,3.57,,,
-209.4,1655.3,400,28,-86.5,4.24,,,
-209.44,1655.79,400,1,-86.33,6.59,,,
-209.43,1655.98,400,28,-80.77,7.0,,,
-209.4,1656.2,400,28,-85.54,6.0,,,
-209.39,1656.3,400,28,-83.5,2.25,,,
-209.44,1656.33,400,7,-83.09,7.42,,,
-209.67,1656.35,400,1,-85.73,5.79,,,
-209.48,1656.49,400,28,-82.75,3.28,,,
-209.37,1656.64,400,28,-83.13,3.11,,,
-209.46,1656.69,400,7,-83.69,7.09,,,
-208.41,1656.78,400,28,-85.7,3.26,,,
1277.58,1657.78,400,2,-83.75,9.05,,,
-210.32,1659.1,400,1,-86.04,4.25,,,
776.18,1659.46,400,2,-85.87,5.45,,,
-207.89,1659.63,400,2,-85.41,6.05,,,
-723.87,1660.26,400,28,-84.97,4.58,,,
-11.61,1661.17,400,1,-85.4,5.36,,,
-207.36,1662.51,400,2,-85.37,5.38,,,
-1733.95,1662.77,400,28,-72.12,21.68,,,
-211.64,1664.86,400,7,-86.65,7.63,,,
-206.82,1665.45,400,2,-84.94,6.11,,,
-1230.93,1665.87,400,28,-76.0,9.65,,,
277.61,1667.07,400,28,-85.63,7.48,,,
-206.27,1668.43,400,2,-85.29,5.99,,,
-222.76,1671.15,400,28,-87.18,2.19,,,
-205.68,1671.46,400,2,-84.29,6.56,,,
-22.23,1671.76,400,7,-85.93,6.34,,,
1277.55,1672.69,400,2,-84.47,7.63,,,
-213.61,1673.38,400,1,-87.4,3.59,,,
776.13,1674.36,400,2,-87.61,4.57,,,
-205.05,1674.57,400,1,-85.08,4.49,,,
-723.88,1675.14,400,28,-85.0,5.09,,,
-1733.97,1677.67,400,28,-71.61,23.14,,,
-204.39,1677.81,400,1,-84.75,5.09,,,
-1230.92,1680.78,400,28,-76.37,9.56,,,
-203.72,1681.2,400,1,-84.32,4.89,,,
277.61,1682.01,400,28,-86.32,6.43,,,
-32.86,1682.36,400,7,-85.41,5.78,,,
-216.08,1684.16,400,1,-85.37,5.8,,,
-203.02,1684.78,400,1,-82.93,5.42,,,
-222.72,1685.9,400,28,-83.61,4.74,,,
1277.51,1687.6,400,2,-84.25,11.17,,,
-202.28,1688.65,400,1,-83.3,5.12,,,
776.1,1689.24,400,3,-88.23,1.39,,,
-723.9,1690.06,400,28,-84.79,6.25,,,
-1733.95,1692.58,400,28,-70.81,22.51,,,
-201.48,1692.89,400,1,-82.13,5.48,,,
-43.47,1692.94,400,7,-84.82,7.5,,,
-1230.91,1695.66,400,28,-78.58,8.58,,,
-218.72,1696.27,400,1,-85.34,4.88,,,
277.63,1696.97,400,28,-86.25,3.2,,,
-200.6,1697.62,400,1,-82.04,6.01,,,
-222.65,1698.31,400,28,-85.12,5.64,,,
1277.49,1702.53,400,2,-83.29,9.35,,,
-199.56,1703.0,400,1,-81.68,5.45,,,
-54.05,1703.52,400,1,-86.5,4.48,,,
776.12,1704.13,400,3,-88.18,3.18,,,
-723.95,1704.99,400,28,-84.2,5.54,,,
-1733.91,1707.48,400,28,-71.22,22.93,,,
-221.01,1707.42,400,28,-85.87,3.75,,,
-222.59,1707.75,400,28,-85.47,5.05,,,
-198.33,1709.22,400,1,-81.5,6.76,,,
-1230.92,1710.52,400,28,-76.43,9.83,,,
277.6,1711.96,400,28,-88.37,2.63,,,
-222.56,1713.81,400,28,-85.68,4.65,,,
-64.62,1714.07,400,7,-85.56,7.92,,,
-224.23,1714.79,400,28,-81.95,5.74,,,
-224.18,1714.82,400,7,-78.58,13.19,,,
-222.54,1715.33,400,28,-88.08,4.31,,,
-223.65,1715.67,400,7,-83.8,11.76,,,
-223.19,1716.44,400,7,-83.73,11.73,,,
-196.88,1716.49,400,1,-80.86,7.0,,,
-222.54,1716.61,400,28,-84.2,5.36,,,
-222.63,1717.23,400,7,-77.93,13.13,,,
-222.54,1717.3,400,28,-85.65,2.42,,,
-222.58,1717.38,400,1,-85.29,3.28,,,
-222.69,1717.42,400,28,-86.18,1.39,,,
1277.5,1717.48,400,2,-83.25,10.03,,,
-222.88,1717.47,400,28,-84.45,4.45,,,
-222.78,1717.47,400,7,-85.66,7.31,,,
-222.84,1717.51,400,28,-84.97,3.1,,,
-222.87,1717.63,400,1,-85.7,4.88,,,
-222.97,1717.75,400,7,-83.79,10.89,,,
-222.95,1718.29,400,7,-87.0,8.55,,,
776.13,1719.05,400,2,-85.94,4.77,,,
-223.22,1719.39,400,1,-85.09,6.0,,,
-223.29,1719.42,400,28,-88.54,4.64,,,
-723.97,1719.89,400,28,-86.65,4.35,,,
-223.46,1720.25,400,28,-87.88,2.34,,,
-222.91,1721.23,400,7,-84.5,9.19,,,
-1733.84,1722.4,400,28,-70.94,23.14,,,
-219.22,1722.68,400,7,-77.59,13.42,,,
-75.2,1724.65,400,7,-85.5,7.78,,,
-195.24,1724.74,400,1,-81.51,5.08,,,
-1230.9,1725.42,400,28,-76.08,10.98,,,
277.58,1726.94,400,28,-87.5,5.14,,,
-222.89,1727.92,400,7,-84.33,9.42,,,
-214.13,1730.76,400,7,-80.09,11.38,,,
1277.55,1732.43,400,2,-82.86,8.05,,,
-193.55,1733.41,400,8,-85.05,8.48,,,
776.08,1734.02,400,2,-89.15,3.0,,,
-723.97,1734.75,400,28,-84.68,6.12,,,
-85.74,1735.19,400,7,-86.51,6.74,,,
-1733.78,1737.33,400,28,-70.83,22.51,,,
-222.91,1737.7,400,7,-85.84,8.23,,,
-208.33,1739.92,400,2,-88.5,3.25,,,
-1230.9,1740.34,400,28,-78.18,9.46,,,
277.61,1741.87,400,28,-87.75,3.53,,,
-191.86,1742.17,400,8,-84.22,5.16,,,
-96.29,1745.69,400,7,-84.98,8.04,,,
1277.61,1747.32,400,2,-83.65,7.42,,,
-203.26,1748.01,400,28,-87.54,2.12,,,
776.08,1748.95,400,3,-86.58,4.71,,,
-723.98,1749.61,400,28,-84.65,6.92,,,
-222.91,1750.05,400,28,-84.68,2.81,,,
-190.2,1750.97,400,8,-84.02,4.17,,,
-1733.73,1752.27,400,28,-70.76,22.93,,,
-199.87,1753.47,400,28,-87.52,3.0,,,
-1230.88,1755.26,400,28,-76.8,10.79,,,
-198.27,1756.05,400,7,-87.93,4.04,,,
-106.76,1756.12,400,2,-86.88,3.56,,,
-197.88,1756.68,400,7,-86.33,5.44,,,
277.69,1756.78,400,28,-87.55,5.19,,,
-197.77,1756.79,400,7,-82.82,8.76,,,
-197.41,1757.37,400,7,-81.11,8.15,,,
-196.38,1759.6,400,7,-80.65,8.62,,,
-188.55,1759.76,400,8,-83.59,6.26,,,
1277.63,1762.2,400,2,-83.65,7.69,,,
-194.78,1763.28,400,7,-85.87,7.25,,,
776.12,1763.86,400,2,-87.4,3.43,,,
-723.99,1764.46,400,28,-85.62,6.63,,,
-222.87,1764.45,400,7,-83.58,10.25,,,
-116.82,1766.18,400,28,-86.82,3.39,,,
-1733.7,1767.2,400,28,-71.36,22.79,,,
-193.0,1767.24,400,7,-86.66,6.94,,,
-186.89,1768.49,400,8,-83.48,6.32,,,
-1230.86,1770.19,400,28,-76.81,11.63,,,
-191.11,1771.42,400,7,-86.4,6.33,,,
277.74,1771.69,400,3,-87.52,6.52,,,
-126.16,1775.49,400,2,-88.01,4.9,,,
-189.14,1775.7,400,7,-85.9,6.16,,,
1277.59,1777.12,400,2,-82.94,8.23,,,
-185.22,1777.2,400,8,-84.04,8.17,,,
776.16,1778.77,400,2,-88.69,3.14,,,
-724.02,1779.34,400,7,-86.72,6.86,,,
-187.15,1780.05,400,28,-86.48,2.18,,,
-222.81,1780.27,400,7,-83.95,10.64,,,
-1733.69,1782.1,400,28,-71.83,22.78,,,
-134.71,1784.02,400,28,-87.0,4.45,,,
-185.21,1784.42,400,7,-86.81,6.17,,,
-1230.83,1785.12,400,28,-77.77,10.06,,,
-183.56,1785.89,400,8,-83.95,7.25,,,
277.75,1786.64,400,28,-85.79,4.63,,,
-183.29,1788.73,400,7,-87.26,6.08,,,
-142.49,1791.75,400,28,-88.55,3.08,,,
1277.56,1792.02,400,11,-81.43,5.47,,,
-181.42,1792.93,400,28,-87.9,2.09,,,
776.19,1793.72,400,2,-85.77,5.69,,,
-724.06,1794.23,400,7,-86.27,7.59,,,
-181.92,1794.49,400,8,-83.59,8.92,,,
-222.75,1796.37,400,1,-84.54,5.37,,,
-1733.65,1797.03,400,28,-72.19,21.69,,,
-179.61,1796.99,400,7,-88.22,5.06,,,
-149.33,1798.6,400,2,-87.19,6.34,,,
-1230.8,1800.06,400,28,-79.86,8.71,,,
-177.94,1800.75,400,28,-88.09,3.31,,,
277.73,1801.58,400,28,-88.38,3.0,,,
-180.31,1802.89,400,2,-86.84,5.5,,,
-176.49,1804.03,400,2,-88.48,4.43,,,
-154.93,1804.27,400,2,-88.2,5.54,,,
-175.36,1806.59,400,7,-88.54,4.29,,,
1277.57,1806.93,400,13,-83.41,2.97,,,
-174.66,1808.15,400,1,-88.65,5.47,,,
-159.18,1808.53,400,2,-88.82,3.85,,,
776.19,1808.64,400,2,-85.63,5.42,,,
-174.42,1808.65,400,1,-86.34,7.46,,,
-174.37,1808.68,400,1,-84.25,6.75,,,
-174.3,1808.71,400,1,-85.26,8.01,,,
-174.22,1808.75,400,1,-83.7,6.14,,,
-174.12,1808.75,400,1,-83.41,8.17,,,
-174.07,1808.75,400,1,-83.34,9.03,,,
-173.99,1808.82,400,1,-84.37,7.65,,,
-173.87,1808.97,400,1,-83.5,8.92,,,
-724.1,1809.14,400,7,-87.47,6.37,,,
-173.73,1809.15,400,1,-83.15,8.36,,,
-173.57,1809.35,400,1,-82.12,11.06,,,
-173.39,1809.57,400,1,-81.79,8.29,,,
-173.2,1809.81,400,1,-81.3,9.23,,,
-172.98,1810.05,400,1,-81.7,8.94,,,
-172.79,1810.3,400,1,-81.57,10.71,,,
-172.61,1810.5,400,1,-80.08,9.88,,,
-172.46,1810.65,400,1,-81.06,8.46,,,
-172.34,1810.76,400,1,-80.7,10.75,,,
-178.79,1810.87,400,8,-84.31,5.74,,,
-172.25,1810.87,400,1,-81.26,8.1,,,
-172.17,1810.96,400,1,-80.59,10.05,,,
-172.12,1811.02,400,1,-81.0,11.78,,,
-171.97,1811.02,400,1,-80.26,12.09,,,
-171.92,1811.02,400,1,-79.9,10.73,,,
-171.91,1811.02,400,1,-80.3,10.87,,,
-172.1,1811.03,400,1,-80.7,9.0,,,
-172.07,1811.03,400,1,-80.73,10.66,,,
-172.04,1811.03,400,1,-80.47,8.48,,,
-171.86,1811.03,400,1,-79.25,12.14,,,
-171.89,1811.04,400,1,-80.72,10.14,,,
-171.94,1811.05,400,1,-79.12,12.71,,,
-171.9,1811.06,400,1,-79.23,12.53,,,
-171.95,1811.07,400,1,-80.29,8.79,,,
-171.94,1811.07,400,1,-79.04,9.92,,,
-171.82,1811.07,400,1,-78.58,11.97,,,
-171.93,1811.08,400,1,-79.41,10.88,,,
-171.9,1811.08,400,1,-77.68,13.88,,,
-171.79,1811.15,400,1,-78.83,11.53,,,
-171.73,1811.27,400,1,-78.4,11.9,,,
-171.7,1811.67,400,1,-77.08,10.86,,,
-1733.63,1811.93,400,28,-72.66,20.23,,,
-222.7,1811.94,400,7,-84.12,11.42,,,
-171.93,1813.09,400,1,-75.86,10.44,,,
-1230.76,1814.96,400,28,-79.97,8.67,,,
-173.01,1816.79,400,1,-78.93,5.47,,,
-177.43,1818.16,400,8,-85.22,9.98,,,
1277.59,1821.85,400,2,-83.8,8.78,,,
-174.88,1822.31,400,2,-86.22,9.4,,,
776.13,1823.54,400,2,-85.09,5.18,,,
-724.13,1824.03,400,7,-86.34,7.21,,,
-176.3,1824.38,400,10,-88.86,4.02,,,
-1733.59,1826.84,400,28,-73.31,21.38,,,
-222.65,1827.06,400,7,-84.5,10.86,,,
-176.77,1827.73,400,1,-82.73,13.32,,,
-177.16,1827.91,400,1,-117.56,0.74,,,
-176.96,1828.16,400,1,-115.97,1.75,,,
-176.87,1828.16,400,1,-118.52,0.46,,,
-176.87,1828.17,400,1,-117.06,0.62,,,
-174.11,1829.09,400,5,-117.47,0.74,,,
-175.47,1829.1,400,10,-88.16,5.6,,,
-175.77,1829.56,400,1,-119.63,-1.8,,,
-1230.74,1829.87,400,28,-79.16,8.29,,,
-177.12,1829.98,400,1,-120.83,-3.12,,,
-177.06,1830.39,400,1,-118.87,-2.11,,,
-174.31,1830.39,400,5,-117.31,0.47,,,
-177.03,1830.47,400,1,-119.94,-1.92,,,
-177.05,1830.6,400,1,-119.7,-2.23,,,
-177.13,1830.63,400,1,-123.14,-6.3,,,
-177.09,1830.64,400,1,-119.73,-2.92,,,
-177.08,1830.65,400,1,-119.95,-2.25,,,
-177.1,1830.66,400,1,-122.33,-4.66,,,
-177.11,1830.68,400,1,-121.62,-3.13,,,
-177.19,1830.7,400,1,-123.25,-5.69,,,
-177.16,1830.7,400,1,-122.16,-4.37,,,
-177.15,1830.7,400,1,-122.17,-5.01,,,
-177.14,1830.7,400,1,-121.84,-3.77,,,
-177.13,1830.7,400,1,-122.02,-4.3,,,
-177.21,1830.71,400,1,-123.22,-5.31,,,
-177.18,1830.71,400,1,-122.11,-4.78,,,
-174.87,1830.71,400,5,-117.63,0.33,,,
-177.21,1830.72,400,1,-121.16,-3.3,,,
-177.22,1830.73,400,1,-120.09,-4.11,,,
-177.23,1830.74,400,1,-119.68,-2.44,,,
-177.24,1830.76,400,1,-122.36,-3.94,,,
-177.24,1830.77,400,8,-121.47,-3.26,,,
-177.4,1830.78,400,1,-111.39,3.41,,,
-177.24,1830.78,400,1,-121.33,-4.21,,,
-177.24,1830.81,400,5,-120.87,-2.98,,,
-177.27,1830.83,400,8,-121.38,-4.27,,,
-177.26,1830.83,400,5,-121.3,-3.76,,,
-177.36,1830.84,400,5,-115.36,1.7,,,
-177.28,1830.84,400,8,-122.52,-5.72,,,
-177.3,1830.85,400,5,-120.3,-2.21,,,
-177.43,1830.86,400,1,-109.36,5.0,,,
-177.31,1830.87,400,5,-114.84,3.1,,,
-177.33,1830.9,400,5,-115.01,3.34,,,
-177.33,1830.91,400,5,-114.68,3.48,,,
-177.34,1830.92,400,5,-111.73,6.04,,,
-177.33,1830.92,400,5,-114.57,3.1,,,
-174.95,1830.96,400,1,-119.5,-2.69,,,
-177.43,1830.98,400,1,-105.7,10.52,,,
-174.88,1831.02,400,5,-117.8,0.66,,,
-177.41,1831.08,400,1,-99.7,12.46,,,
-177.4,1831.12,400,5,-93.19,12.71,,,
-177.39,1831.13,400,5,-95.0,14.18,,,
-174.92,1831.13,400,5,-117.83,-0.19,,,
-177.39,1831.14,400,5,-98.0,10.37,,,
-177.42,1831.16,400,1,-94.25,12.85,,,
-177.52,1831.21,400,1,-92.15,14.02,,,
-177.44,1831.21,400,1,-93.06,13.98,,,
-177.45,1831.23,400,1,-92.22,17.17,,,
-177.44,1831.24,400,5,-95.23,11.63,,,
-177.57,1831.25,400,1,-97.22,12.19,,,
-174.95,1831.25,400,5,-118.05,0.23,,,
-177.3,1831.26,400,1,-92.05,12.43,,,
-177.54,1831.28,400,1,-93.31,13.25,,,
-177.49,1831.29,400,5,-92.7,12.44,,,
-177.36,1831.29,400,1,-89.27,15.78,,,
-177.3,1831.29,400,1,-91.06,14.46,,,
-177.46,1831.31,400,1,-90.81,16.59,,,
-174.94,1831.32,400,5,-118.63,1.33,,,
-174.96,1831.39,400,5,-118.01,-0.68,,,
-177.4,1831.43,400,1,-87.87,12.09,,,
277.77,1831.44,400,2,-87.54,6.0,,,
-174.98,1831.45,400,5,-117.94,-0.05,,,
-174.99,1831.48,400,1,-118.95,-1.25,,,
-174.99,1831.5,400,1,-118.66,-1.38,,,
-177.7,1831.53,400,1,-118.98,-1.75,,,
-174.99,1831.53,400,1,-119.89,-2.4,,,
-175.0,1831.55,400,5,-118.66,-0.87,,,
-175.0,1831.57,400,5,-117.93,0.28,,,
-174.98,1831.59,400,5,-117.48,-0.23,,,
-174.96,1831.62,400,1,-118.72,-0.85,,,
-174.94,1831.64,400,5,-118.23,-0.12,,,
-174.93,1831.66,400,5,-118.08,-0.6,,,
-174.91,1831.68,400,5,-117.54,0.99,,,
-174.9,1831.7,400,5,-118.19,0.3,,,
-174.98,1831.73,400,3,-88.84,5.27,,,
-174.89,1831.74,400,5,-118.29,-0.44,,,
-174.87,1831.77,400,5,-117.29,1.41,,,
-174.86,1831.81,400,5,-117.16,0.46,,,
-174.84,1831.85,400,1,-118.44,-0.33,,,
-174.83,1831.88,400,1,-117.89,-0.39,,,
-174.83,1831.91,400,5,-118.51,0.22,,,
-174.83,1831.95,400,5,-117.25,0.5,,,
-178.38,1831.97,400,1,-84.52,6.64,,,
-174.83,1831.97,400,5,-118.08,0.47,,,
-174.83,1832.0,400,5,-118.52,-1.4,,,
-174.83,1832.04,400,5,-118.08,-0.91,,,
-174.83,1832.07,400,5,-117.15,1.36,,,
-174.83,1832.09,400,5,-118.0,-0.23,,,
-174.83,1832.12,400,5,-118.13,-0.12,,,
-174.83,1832.16,400,5,-118.23,-0.22,,,
-174.83,1832.19,400,5,-116.64,1.47,,,
-174.84,1832.21,400,5,-118.15,-0.06,,,
-174.85,1832.25,400,1,-118.18,-0.59,,,
-174.84,1832.28,400,1,-120.31,-2.65,,,
-174.84,1832.3,400,5,-117.98,-0.94,,,
-174.94,1832.31,400,1,-78.5,9.53,,,
-174.97,1832.32,400,1,-77.91,10.41,,,
-174.92,1832.32,400,1,-79.02,10.73,,,
-174.84,1832.32,400,1,-116.54,0.33,,,
-174.84,1832.33,400,5,-118.95,-1.42,,,
-174.84,1832.35,400,1,-117.89,-0.25,,,
-174.77,1832.35,400,1,-107.05,5.95,,,
-174.98,1832.36,400,1,-78.51,10.37,,,
-174.9,1832.36,400,1,-78.93,14.15,,,
-174.84,1832.36,400,5,-118.13,-0.32,,,
-174.84,1832.38,400,1,-116.41,0.14,,,
-174.96,1832.39,400,1,-79.65,9.26,,,
-174.84,1832.39,400,1,-119.02,-1.96,,,
-174.89,1832.4,400,1,-80.18,11.67,,,
-174.84,1832.4,400,5,-118.93,-1.48,,,
-174.66,1832.4,400,1,-105.11,9.73,,,
-174.92,1832.41,400,1,-78.31,10.75,,,
-174.83,1832.41,400,5,-119.58,-1.25,,,
-174.84,1832.42,400,1,-118.34,-1.15,,,
-174.89,1832.43,400,1,-80.02,8.8,,,
-174.85,1832.43,400,1,-78.15,10.42,,,
-174.83,1832.43,400,1,-77.94,10.86,,,
-174.72,1832.43,400,1,-117.21,0.85,,,
-174.83,1832.45,400,1,-77.7,10.73,,,
-174.82,1832.45,400,1,-118.87,-2.31,,,
-174.74,1832.45,400,5,-118.37,-1.21,,,
-174.72,1832.45,400,1,-117.4,1.18,,,
-174.71,1832.45,400,1,-117.58,0.15,,,
-174.81,1832.46,400,1,-80.66,12.97,,,
-174.8,1832.46,400,1,-118.77,-1.5,,,
-174.75,1832.46,400,5,-118.12,0.24,,,
-174.74,1832.46,400,1,-118.84,-1.25,,,
-174.73,1832.46,400,1,-116.64,1.31,,,
-174.72,1832.46,400,1,-115.76,1.0,,,
-174.79,1832.47,400,1,-115.89,1.48,,,
-174.78,1832.47,400,1,-80.54,10.62,,,
-174.77,1832.47,400,1,-116.66,0.89,,,
-174.76,1832.47,400,1,-117.68,-0.16,,,
-174.78,1832.48,400,1,-116.14,1.63,,,
-174.74,1832.48,400,5,-117.37,0.31,,,
-174.73,1832.48,400,1,-118.08,0.8,,,
-174.62,1832.48,400,5,-104.02,7.81,,,
-174.78,1832.49,400,1,-116.54,1.65,,,
-174.77,1832.49,400,1,-84.4,7.54,,,
-174.75,1832.49,400,5,-118.01,-0.62,,,
-174.74,1832.49,400,1,-116.01,1.75,,,
-178.2,1832.5,400,1,-87.9,11.59,,,
-174.75,1832.5,400,5,-119.27,-0.1,,,
-174.74,1832.5,400,1,-115.7,1.75,,,
-174.73,1832.5,400,1,-117.54,0.66,,,
-174.9,1832.51,400,1,-81.75,19.77,,,
-174.84,1832.51,400,1,-80.75,14.22,,,
-174.75,1832.51,400,1,-119.83,-1.38,,,
-174.73,1832.51,400,1,-116.33,1.24,,,
-174.72,1832.51,400,1,-116.04,1.61,,,
-174.71,1832.51,400,1,-115.93,2.22,,,
-174.91,1832.52,400,1,-78.7,15.78,,,
-174.77,1832.52,400,1,-81.07,9.56,,,
-174.72,1832.52,400,1,-118.39,-0.38,,,
-174.72,1832.53,400,1,-116.98,2.05,,,
-174.77,1832.55,400,1,-108.88,8.03,,,
-174.76,1832.55,400,1,-80.5,10.96,,,
-174.72,1832.55,400,1,-116.3,1.48,,,
-174.71,1832.55,400,1,-118.36,-1.09,,,
-174.72,1832.56,400,1,-118.48,-0.64,,,
-174.7,1832.56,400,5,-99.93,8.15,,,
-174.74,1832.57,400,1,-81.68,12.32,,,
-174.72,1832.57,400,1,-118.93,-0.42,,,
-174.9,1832.58,400,1,-101.89,2.44,,,
-174.75,1832.58,400,1,-117.43,-0.75,,,
-174.73,1832.58,400,1,-118.82,-0.01,,,
-174.76,1832.6,400,1,-118.07,-1.33,,,
-174.77,1832.61,400,5,-118.15,0.59,,,
-174.79,1832.62,400,5,-115.79,1.94,,,
-174.78,1832.62,400,5,-117.43,1.43,,,
-174.77,1832.62,400,5,-95.11,13.59,,,
-174.76,1832.62,400,5,-117.33,0.24,,,
-174.88,1832.63,400,5,-90.79,14.46,,,
-174.81,1832.63,400,1,-114.54,3.42,,,
-174.8,1832.63,400,1,-115.47,2.79,,,
-174.79,1832.63,400,5,-117.61,-0.31,,,
-174.78,1832.63,400,1,-116.33,1.01,,,
-174.77,1832.63,400,5,-117.82,-0.19,,,
-174.81,1832.65,400,1,-114.68,3.0,,,
-174.86,1832.66,400,5,-94.19,12.92,,,
-174.81,1832.66,400,1,-114.38,3.0,,,
-174.77,1832.66,400,1,-114.36,3.42,,,
-174.76,1832.66,400,1,-113.36,3.75,,,
-174.81,1832.67,400,1,-116.0,1.38,,,
-174.79,1832.67,400,1,-114.11,3.28,,,
-174.81,1832.68,400,1,-113.62,3.5,,,
-174.8,1832.68,400,1,-113.56,2.92,,,
-174.83,1832.69,400,1,-91.61,16.07,,,
-174.81,1832.7,400,1,-91.81,14.13,,,
-174.81,1832.73,400,5,-93.02,13.21,,,
-174.82,1832.76,400,5,-90.36,15.42,,,
-174.81,1832.77,400,5,-91.65,12.13,,,
-179.5,1834.21,400,2,-87.63,11.1,,,
-179.68,1834.56,400,1,-83.12,8.92,,,
-180.22,1835.16,400,1,-83.47,9.25,,,
-180.3,1835.39,400,1,-81.82,16.11,,,
1277.61,1836.76,400,2,-82.68,10.46,,,
776.13,1838.46,400,2,-84.84,8.4,,,
-724.15,1838.92,400,7,-86.48,6.43,,,
